variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,interleaved,4096,0,0,pipeline,756500.000,61.564,12288,3291,7010700040678070324
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,interleaved,4096,0,1,sample,444791.000,36.197,12288,12287,1831843142036873085
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,interleaved,4096,0,1,pipeline,811333.000,66.026,12288,3291,7010700040678070324
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,interleaved,4096,0,2,sample,477458.000,38.856,12288,12287,1831843142036873085
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,interleaved,4096,0,2,pipeline,756208.000,61.540,12288,3291,7010700040678070324
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,interleaved,4096,0,0,sample,839083.000,68.285,12288,12287,12193008009033903249
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,interleaved,4096,0,0,pipeline,1264708.000,102.922,12288,3291,10764992291889574130
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,interleaved,4096,0,1,sample,884958.000,72.018,12288,12287,12193008009033903249
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,interleaved,4096,0,1,pipeline,1288125.000,104.828,12288,3291,10764992291889574130
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,interleaved,4096,0,2,sample,805334.000,65.538,12288,12287,12193008009033903249
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,interleaved,4096,0,2,pipeline,1333542.000,108.524,12288,3291,10764992291889574130
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,duplicates,4096,0,0,sample,677000.000,36.476,18560,18557,8476562761733985929
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,duplicates,4096,0,0,pipeline,1110250.000,59.820,18560,4188,14205456126107407234
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,duplicates,4096,0,1,sample,679333.000,36.602,18560,18557,8476562761733985929
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,duplicates,4096,0,1,pipeline,1146083.000,61.750,18560,4188,14205456126107407234
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,duplicates,4096,0,2,sample,748959.000,40.353,18560,18557,8476562761733985929
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,duplicates,4096,0,2,pipeline,1115250.000,60.089,18560,4188,14205456126107407234
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,duplicates,4096,0,0,sample,1204917.000,64.920,18560,18557,17887957781260477778
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,duplicates,4096,0,0,pipeline,1765667.000,95.133,18560,4188,12370292114216348944
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,duplicates,4096,0,1,sample,1188375.000,64.029,18560,18557,17887957781260477778
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,duplicates,4096,0,1,pipeline,1725959.000,92.993,18560,4188,12370292114216348944
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,duplicates,4096,0,2,sample,1138042.000,61.317,18560,18557,17887957781260477778
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,duplicates,4096,0,2,pipeline,1813000.000,97.683,18560,4188,12370292114216348944
candidate,84d54956d1329b097f2a19e84286813f18064333,2,byte,interleaved,4096,0,0,sample,444000.000,36.133,12288,12287,1831843142036873085
candidate,84d54956d1329b097f2a19e84286813f18064333,2,byte,interleaved,4096,0,0,pipeline,749791.000,61.018,12288,3291,7010700040678070324
candidate,84d54956d1329b097f2a19e84286813f18064333,2,byte,interleaved,4096,0,1,sample,444541.000,36.177,12288,12287,1831843142036873085
candidate,84d54956d1329b097f2a19e84286813f18064333,2,byte,interleaved,4096,0,1,pipeline,788958.000,64.206,12288,3291,7010700040678070324
candidate,84d54956d1329b097f2a19e84286813f18064333,2,byte,interleaved,4096,0,2,sample,449500.000,36.580,12288,12287,1831843142036873085
candidate,84d54956d1329b097f2a19e84286813f18064333,2,byte,interleaved,4096,0,2,pipeline,760583.000,61.896,12288,3291,7010700040678070324
candidate,84d54956d1329b097f2a19e84286813f18064333,2,bit,interleaved,4096,0,0,sample,809166.000,65.850,12288,12287,12193008009033903249
