variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,bit,interleaved,4096,0,0,pipeline,1346167.000,109.551,12288,3291,10764992291889574130
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,bit,interleaved,4096,0,1,sample,916125.000,74.554,12288,12287,12193008009033903249
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,bit,interleaved,4096,0,1,pipeline,1316375.000,107.127,12288,3291,10764992291889574130
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,bit,interleaved,4096,0,2,sample,942000.000,76.660,12288,12287,12193008009033903249
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,bit,interleaved,4096,0,2,pipeline,1275041.000,103.763,12288,3291,10764992291889574130
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,byte,duplicates,4096,0,0,sample,835334.000,45.007,18560,18557,8476562761733985929
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,byte,duplicates,4096,0,0,pipeline,1263292.000,68.065,18560,4188,14205456126107407234
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,byte,duplicates,4096,0,1,sample,884000.000,47.629,18560,18557,8476562761733985929
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,byte,duplicates,4096,0,1,pipeline,1249958.000,67.347,18560,4188,14205456126107407234
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,byte,duplicates,4096,0,2,sample,857417.000,46.197,18560,18557,8476562761733985929
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,byte,duplicates,4096,0,2,pipeline,1214459.000,65.434,18560,4188,14205456126107407234
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,bit,duplicates,4096,0,0,sample,1276458.000,68.775,18560,18557,17887957781260477778
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,bit,duplicates,4096,0,0,pipeline,1785791.000,96.217,18560,4188,12370292114216348944
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,bit,duplicates,4096,0,1,sample,1304250.000,70.272,18560,18557,17887957781260477778
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,bit,duplicates,4096,0,1,pipeline,1797166.000,96.830,18560,4188,12370292114216348944
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,bit,duplicates,4096,0,2,sample,1240416.000,66.833,18560,18557,17887957781260477778
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,1,bit,duplicates,4096,0,2,pipeline,1760708.000,94.866,18560,4188,12370292114216348944
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,byte,interleaved,4096,0,0,sample,594709.000,48.398,12288,12287,1831843142036873085
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,byte,interleaved,4096,0,0,pipeline,864750.000,70.374,12288,3291,7010700040678070324
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,byte,interleaved,4096,0,1,sample,585833.000,47.675,12288,12287,1831843142036873085
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,byte,interleaved,4096,0,1,pipeline,830166.000,67.559,12288,3291,7010700040678070324
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,byte,interleaved,4096,0,2,sample,586083.000,47.696,12288,12287,1831843142036873085
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,byte,interleaved,4096,0,2,pipeline,886292.000,72.127,12288,3291,7010700040678070324
baseline,045702c3c9c2c321a12179bdda2f5b3a7a58a585,2,bit,interleaved,4096,0,0,sample,931500.000,75.806,12288,12287,12193008009033903249
