variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,1,bit,duplicates,4096,0,0,pipeline,1734041.000,93.429,18560,4188,12370292114216348944
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,1,bit,duplicates,4096,0,1,sample,1132875.000,61.039,18560,18557,17887957781260477778
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,1,bit,duplicates,4096,0,1,pipeline,1854125.000,99.899,18560,4188,12370292114216348944
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,1,bit,duplicates,4096,0,2,sample,1142291.000,61.546,18560,18557,17887957781260477778
candidate,efb4f203ed212c1d1318bfd2635c61a05809d682,1,bit,duplicates,4096,0,2,pipeline,1744958.000,94.017,18560,4188,12370292114216348944
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,interleaved,4096,0,0,sample,465292.000,37.866,12288,12287,1831843142036873085
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,interleaved,4096,0,0,pipeline,781083.000,63.565,12288,3291,7010700040678070324
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,interleaved,4096,0,1,sample,443875.000,36.123,12288,12287,1831843142036873085
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,interleaved,4096,0,1,pipeline,853875.000,69.489,12288,3291,7010700040678070324
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,interleaved,4096,0,2,sample,444667.000,36.187,12288,12287,1831843142036873085
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,interleaved,4096,0,2,pipeline,753334.000,61.306,12288,3291,7010700040678070324
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,interleaved,4096,0,0,sample,863375.000,70.262,12288,12287,12193008009033903249
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,interleaved,4096,0,0,pipeline,1282792.000,104.394,12288,3291,10764992291889574130
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,interleaved,4096,0,1,sample,837834.000,68.183,12288,12287,12193008009033903249
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,interleaved,4096,0,1,pipeline,1271583.000,103.482,12288,3291,10764992291889574130
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,interleaved,4096,0,2,sample,816125.000,66.416,12288,12287,12193008009033903249
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,interleaved,4096,0,2,pipeline,1320375.000,107.452,12288,3291,10764992291889574130
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,duplicates,4096,0,0,sample,670750.000,36.140,18560,18557,8476562761733985929
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,duplicates,4096,0,0,pipeline,1091000.000,58.782,18560,4188,14205456126107407234
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,duplicates,4096,0,1,sample,672500.000,36.234,18560,18557,8476562761733985929
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,duplicates,4096,0,1,pipeline,1082125.000,58.304,18560,4188,14205456126107407234
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,duplicates,4096,0,2,sample,670209.000,36.110,18560,18557,8476562761733985929
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,byte,duplicates,4096,0,2,pipeline,1097708.000,59.144,18560,4188,14205456126107407234
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,duplicates,4096,0,0,sample,1128292.000,60.792,18560,18557,17887957781260477778
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,duplicates,4096,0,0,pipeline,1795084.000,96.718,18560,4188,12370292114216348944
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,duplicates,4096,0,1,sample,1129417.000,60.852,18560,18557,17887957781260477778
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,duplicates,4096,0,1,pipeline,1749583.000,94.266,18560,4188,12370292114216348944
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,duplicates,4096,0,2,sample,1210833.000,65.239,18560,18557,17887957781260477778
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,duplicates,4096,0,2,pipeline,1711250.000,92.201,18560,4188,12370292114216348944
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,interleaved,4096,0,0,sample,446958.000,36.374,12288,12287,1831843142036873085
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,interleaved,4096,0,0,pipeline,752375.000,61.228,12288,3291,7010700040678070324
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,interleaved,4096,0,1,sample,443708.000,36.109,12288,12287,1831843142036873085
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,interleaved,4096,0,1,pipeline,743417.000,60.499,12288,3291,7010700040678070324
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,interleaved,4096,0,2,sample,449250.000,36.560,12288,12287,1831843142036873085
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,interleaved,4096,0,2,pipeline,780750.000,63.538,12288,3291,7010700040678070324
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,interleaved,4096,0,0,sample,808292.000,65.779,12288,12287,12193008009033903249
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,interleaved,4096,0,0,pipeline,1239417.000,100.864,12288,3291,10764992291889574130
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,interleaved,4096,0,1,sample,806792.000,65.657,12288,12287,12193008009033903249
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,interleaved,4096,0,1,pipeline,1224458.000,99.647,12288,3291,10764992291889574130
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,interleaved,4096,0,2,sample,850875.000,69.244,12288,12287,12193008009033903249
