variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,duplicates,4096,0,1,sample,1154959.000,62.228,18560,18557,17887957781260477778
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,duplicates,4096,0,1,pipeline,1730083.000,93.216,18560,4188,12370292114216348944
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,duplicates,4096,0,2,sample,1163084.000,62.666,18560,18557,17887957781260477778
baseline,98f96161d2f67726864e205bc7599fff891c33dc,1,bit,duplicates,4096,0,2,pipeline,1712084.000,92.246,18560,4188,12370292114216348944
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,interleaved,4096,0,0,sample,451167.000,36.716,12288,12287,1831843142036873085
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,interleaved,4096,0,0,pipeline,749625.000,61.005,12288,3291,7010700040678070324
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,interleaved,4096,0,1,sample,444875.000,36.204,12288,12287,1831843142036873085
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,interleaved,4096,0,1,pipeline,756500.000,61.564,12288,3291,7010700040678070324
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,interleaved,4096,0,2,sample,470333.000,38.276,12288,12287,1831843142036873085
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,interleaved,4096,0,2,pipeline,832208.000,67.725,12288,3291,7010700040678070324
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,interleaved,4096,0,0,sample,830334.000,67.573,12288,12287,12193008009033903249
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,interleaved,4096,0,0,pipeline,1283000.000,104.411,12288,3291,10764992291889574130
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,interleaved,4096,0,1,sample,823584.000,67.023,12288,12287,12193008009033903249
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,interleaved,4096,0,1,pipeline,1257125.000,102.305,12288,3291,10764992291889574130
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,interleaved,4096,0,2,sample,864625.000,70.363,12288,12287,12193008009033903249
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,bit,interleaved,4096,0,2,pipeline,1260167.000,102.553,12288,3291,10764992291889574130
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,duplicates,4096,0,0,sample,669167.000,36.054,18560,18557,8476562761733985929
baseline,98f96161d2f67726864e205bc7599fff891c33dc,2,byte,duplicates,4096,0,0,pipeline,1129667.000,60.866,18560,4188,14205456126107407234
