variant,revision,trial,profile,fixture,records,prefix_bytes,tail_bytes,round,build_ns,record_ns,payload_bytes,wire_digest,input_literal_bits,output_literal_bits,input_encoded_bytes,requested_bytes,peak_bytes,live_bytes,allocation_calls
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,3,bit_variable,ids,4096,0,4096,0,5025083.000,1226.827,16823252,13899531556974143969,178976184,134238258,22429957,0,0,0,0
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,3,bit_variable,ids,4096,0,4096,1,5046209.000,1231.985,16823252,13899531556974143969,178976184,134238258,22429957,0,0,0,0
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,3,bit_variable,ids,4096,0,4096,2,4968792.000,1213.084,16823252,13899531556974143969,178976184,134238258,22429957,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,byte_fixed,ids,4096,0,4096,0,3237875.000,790.497,16830212,511724354307186920,178990088,134250672,22438928,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,byte_fixed,ids,4096,0,4096,1,2221791.000,542.429,16830212,511724354307186920,178990088,134250672,22438928,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,byte_fixed,ids,4096,0,4096,2,2250750.000,549.500,16830212,511724354307186920,178990088,134250672,22438928,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,byte_variable,ids,4096,0,4096,0,2381166.000,581.339,16867068,6909849669356961042,178990088,134250672,22488069,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,byte_variable,ids,4096,0,4096,1,2358375.000,575.775,16867068,6909849669356961042,178990088,134250672,22488069,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,byte_variable,ids,4096,0,4096,2,2286500.000,558.228,16867068,6909849669356961042,178990088,134250672,22488069,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,bit_fixed,ids,4096,0,4096,0,8465458.000,2066.762,16817531,3083272129566107382,178976184,134238258,22422329,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,bit_fixed,ids,4096,0,4096,1,7665250.000,1871.399,16817531,3083272129566107382,178976184,134238258,22422329,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,bit_fixed,ids,4096,0,4096,2,7490125.000,1828.644,16817531,3083272129566107382,178976184,134238258,22422329,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,bit_variable,ids,4096,0,4096,0,7723209.000,1885.549,16823252,13899531556974143969,178976184,134238258,22429957,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,bit_variable,ids,4096,0,4096,1,7852541.000,1917.124,16823252,13899531556974143969,178976184,134238258,22429957,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,3,bit_variable,ids,4096,0,4096,2,7825875.000,1910.614,16823252,13899531556974143969,178976184,134238258,22429957,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,byte_fixed,ids,4096,0,4096,0,3147958.000,768.544,16830212,511724354307186920,178990088,134250672,22438928,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,byte_fixed,ids,4096,0,4096,1,2600042.000,634.776,16830212,511724354307186920,178990088,134250672,22438928,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,byte_fixed,ids,4096,0,4096,2,2320167.000,566.447,16830212,511724354307186920,178990088,134250672,22438928,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,byte_variable,ids,4096,0,4096,0,2474333.000,604.085,16867068,6909849669356961042,178990088,134250672,22488069,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,byte_variable,ids,4096,0,4096,1,2373792.000,579.539,16867068,6909849669356961042,178990088,134250672,22488069,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,byte_variable,ids,4096,0,4096,2,2560083.000,625.020,16867068,6909849669356961042,178990088,134250672,22488069,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,bit_fixed,ids,4096,0,4096,0,8733542.000,2132.212,16817531,3083272129566107382,178976184,134238258,22422329,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,bit_fixed,ids,4096,0,4096,1,7886125.000,1925.323,16817531,3083272129566107382,178976184,134238258,22422329,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,bit_fixed,ids,4096,0,4096,2,7678334.000,1874.593,16817531,3083272129566107382,178976184,134238258,22422329,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,bit_variable,ids,4096,0,4096,0,7727042.000,1886.485,16823252,13899531556974143969,178976184,134238258,22429957,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,bit_variable,ids,4096,0,4096,1,7706167.000,1881.388,16823252,13899531556974143969,178976184,134238258,22429957,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,bit_variable,ids,4096,0,4096,2,7842042.000,1914.561,16823252,13899531556974143969,178976184,134238258,22429957,0,0,0,0
candidate,2c975b4c770f9020b6f0b654a7998777efb326ea,4,byte_fixed,ids,4096,0,4096,0,3140041.000,766.612,16830212,511724354307186920,178990088,134250672,22438928,0,0,0,0
