key_bits,count,shape,windows,pattern,binary_ns,binary_min,binary_max,simd_ns,simd_min,simd_max,automatic_ns,automatic_min,automatic_max,simd_ratio,simd_disjoint_win,simd_disjoint_loss,automatic_ratio,automatic_disjoint_win,automatic_disjoint_loss,checksum
32,14,random,8192,dependent,38.8902,38.2754,39.1394,48.8447,47.7778,51.2473,38.9659,38.8756,39.6544,0.796201020786288,False,True,0.998057275720566,False,False,440909
32,14,random,8192,independent,9.94237,9.74655,10.1445,11.9635,11.5827,12.5624,10.2812,9.64291,10.4129,0.8310586366865884,False,True,0.9670437303038556,False,False,439440
32,14,shared,1,dependent,22.2918,21.6128,22.3808,30.913,30.777,33.7575,21.965,21.6351,22.4024,0.7211140943939442,False,True,1.0148782153425904,False,False,454656
32,14,shared,1,independent,5.46265,5.43658,5.85747,9.50368,9.49033,10.0187,5.54912,5.53448,5.75256,0.574793132765413,False,True,0.9844173490571477,False,False,455264
32,14,shared,8192,dependent,39.8642,38.7408,40.3608,49.7971,47.4364,50.3216,41.75,38.4699,41.9642,0.8005325611330779,False,True,0.9548311377245509,False,False,440909
32,14,shared,8192,independent,10.409,9.62701,11.6634,12.4702,11.6793,12.5128,10.4097,10.0428,10.4682,0.8347099485172652,False,True,0.9999327550265618,False,False,439440
32,15,random,1,dependent,17.7733,17.5838,18.617,30.0338,28.8499,30.4089,17.6201,17.5997,17.6907,0.5917765983658412,False,True,1.0086946158080827,False,False,426017
32,15,random,1,independent,3.39954,3.39763,3.49489,4.58908,4.46765,4.61707,3.78926,3.75874,3.78928,0.7407890034603886,False,True,0.8971514227052247,False,True,434128
32,15,random,8192,dependent,35.4411,33.4129,36.3636,45.7948,45.4432,46.9386,34.1072,33.7957,37.564,0.7739110117305894,False,True,1.0391090444246376,False,False,484050
32,15,random,8192,independent,6.57907,6.3235,6.78508,7.04893,7.02159,7.16908,6.85501,6.20714,7.09915,0.9333430747645386,False,True,0.9597462294001029,False,False,481248
32,15,shared,1,dependent,17.7383,17.6055,18.0709,30.145,29.8303,30.1781,17.7816,17.615,17.8204,0.5884325758832311,False,True,0.9975648985468123,False,False,426017
