phase,profile,distribution,records,key_bytes,query_kind,access,variant,processes,baseline_ns,query_ns,speedup,baseline_min_ns,baseline_max_ns,candidate_min_ns,candidate_max_ns,process_ranges,baseline_file_bytes,file_bytes,file_growth_percent,offset_bytes,offset_file_percent,offset_auxiliary_bytes,preparation_ns
alternatives,typed-bit,hash,8192,128,miss,independent,base,3,7245.3,7245.3,1.0,7241.903,7249.43,7241.903,7249.43,overlap,1926400,1926400,0.0,2024,0.10506644518272425,288,19181940.0
alternatives,typed-bit,hash,8192,128,miss,independent,direct64,3,7245.3,7007.589,1.0339219380588673,7241.903,7249.43,6942.912,7152.12,faster,1926400,1930808,0.22882059800664045,6432,0.3331247850640768,0,19699670.0
alternatives,typed-bit,hash,8192,128,miss,independent,packed,3,7245.3,7134.685,1.0155038379409882,7241.903,7249.43,6962.83,7195.129,faster,1926400,1926704,0.015780730897008155,2328,0.12082810852108056,0,19636780.0
alternatives,typed-bit,hash,8192,128,mixed,dependent,base,3,6980.408,6980.408,1.0,6951.111,6993.428,6951.111,6993.428,overlap,1926400,1926400,0.0,2024,0.10506644518272425,288,19181940.0
alternatives,typed-bit,hash,8192,128,mixed,dependent,direct64,3,6980.408,6803.487,1.026004459183945,6951.111,6993.428,6689.453,6822.225,faster,1926400,1930808,0.22882059800664045,6432,0.3331247850640768,0,19699670.0
alternatives,typed-bit,hash,8192,128,mixed,dependent,packed,3,6980.408,6679.972,1.0449756376224333,6951.111,6993.428,6673.177,6687.195,faster,1926400,1926704,0.015780730897008155,2328,0.12082810852108056,0,19636780.0
alternatives,typed-bit,hash,8192,128,mixed,independent,base,3,7030.965,7030.965,1.0,7024.882,7065.918,7024.882,7065.918,overlap,1926400,1926400,0.0,2024,0.10506644518272425,288,19181940.0
alternatives,typed-bit,hash,8192,128,mixed,independent,direct64,3,7030.965,6785.828,1.0361248472551912,7024.882,7065.918,6755.595,6878.316,faster,1926400,1930808,0.22882059800664045,6432,0.3331247850640768,0,19699670.0
alternatives,typed-bit,hash,8192,128,mixed,independent,packed,3,7030.965,6858.317,1.0251735228919865,7024.882,7065.918,6662.76,6883.749,faster,1926400,1926704,0.015780730897008155,2328,0.12082810852108056,0,19636780.0
alternatives,typed-bit,hash,8192,16,hit,dependent,base,3,5916.708,5916.708,1.0,5853.8,6058.064,5853.8,6058.064,overlap,595696,595696,0.0,1736,0.29142381348875934,288,13466960.0
alternatives,typed-bit,hash,8192,16,hit,dependent,direct64,3,5916.708,5570.15,1.062216995951635,5853.8,6058.064,5522.176,5658.752,faster,595696,600392,0.7883215599903348,6432,1.0713000839451559,0,14762820.0
