variant,revision,trial,profile,fixture,records,prefix_bytes,tail_bytes,round,build_ns,record_ns,payload_bytes,wire_digest,input_literal_bits,output_literal_bits,input_encoded_bytes,requested_bytes,peak_bytes,live_bytes,allocation_calls
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,2,bit_variable,fragments,4096,0,0,2,502084.000,122.579,16029,10631779632291143193,6826,4096,21862,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,2,byte_fixed,fragments,4096,0,0,0,221417.000,54.057,45312,7820603925231540191,54608,32768,61778,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,2,byte_fixed,fragments,4096,0,0,1,212209.000,51.809,45312,7820603925231540191,54608,32768,61778,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,2,byte_fixed,fragments,4096,0,0,2,277416.000,67.729,45312,7820603925231540191,54608,32768,61778,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,2,byte_variable,fragments,4096,0,0,0,277750.000,67.810,82168,16838699902396890206,54608,32768,110919,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,2,byte_variable,fragments,4096,0,0,1,282417.000,68.949,82168,16838699902396890206,54608,32768,110919,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,2,byte_variable,fragments,4096,0,0,2,272459.000,66.518,82168,16838699902396890206,54608,32768,110919,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,2,bit_fixed,fragments,4096,0,0,0,310166.000,75.724,10308,4373761350378516308,6826,4096,14234,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,2,bit_fixed,fragments,4096,0,0,1,317625.000,77.545,10308,4373761350378516308,6826,4096,14234,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,2,bit_fixed,fragments,4096,0,0,2,328917.000,80.302,10308,4373761350378516308,6826,4096,14234,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,2,bit_variable,fragments,4096,0,0,0,415708.000,101.491,16029,10631779632291143193,6826,4096,21862,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,2,bit_variable,fragments,4096,0,0,1,417541.000,101.939,16029,10631779632291143193,6826,4096,21862,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,2,bit_variable,fragments,4096,0,0,2,434625.000,106.110,16029,10631779632291143193,6826,4096,21862,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,3,byte_fixed,fragments,4096,0,0,0,220583.000,53.853,45312,7820603925231540191,54608,32768,61778,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,3,byte_fixed,fragments,4096,0,0,1,210959.000,51.504,45312,7820603925231540191,54608,32768,61778,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,3,byte_fixed,fragments,4096,0,0,2,212458.000,51.870,45312,7820603925231540191,54608,32768,61778,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,3,byte_variable,fragments,4096,0,0,0,278000.000,67.871,82168,16838699902396890206,54608,32768,110919,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,3,byte_variable,fragments,4096,0,0,1,282833.000,69.051,82168,16838699902396890206,54608,32768,110919,0,0,0,0
