variant,revision,trial,profile,records,prefix_bytes,round,build_ns,record_ns,payload_bytes,wire_digest
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,byte_fixed,16384,64,2,1921000.000,117.249,181451,9251279952100018761
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,byte_variable,16384,64,0,2236667.000,136.515,328881,10497002078573155402
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,byte_variable,16384,64,1,2109459.000,128.751,328881,10497002078573155402
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,byte_variable,16384,64,2,2201917.000,134.394,328881,10497002078573155402
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,bit_fixed,16384,64,0,3579375.000,218.468,61036,15332273967921022392
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,bit_fixed,16384,64,1,3388125.000,206.795,61036,15332273967921022392
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,bit_fixed,16384,64,2,3656250.000,223.160,61036,15332273967921022392
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,bit_variable,16384,64,0,4313708.000,263.288,83922,3519228460996590230
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,bit_variable,16384,64,1,4176375.000,254.906,83922,3519228460996590230
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,2,bit_variable,16384,64,2,4156125.000,253.670,83922,3519228460996590230
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,2,byte_fixed,16384,64,0,1391125.000,84.908,181451,9251279952100018761
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,2,byte_fixed,16384,64,1,1442542.000,88.046,181451,9251279952100018761
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,2,byte_fixed,16384,64,2,1502208.000,91.688,181451,9251279952100018761
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,2,byte_variable,16384,64,0,2020709.000,123.334,328881,10497002078573155402
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,2,byte_variable,16384,64,1,2108459.000,128.690,328881,10497002078573155402
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,2,byte_variable,16384,64,2,1856292.000,113.299,328881,10497002078573155402
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,2,bit_fixed,16384,64,0,2644125.000,161.385,61036,15332273967921022392
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,2,bit_fixed,16384,64,1,2692167.000,164.317,61036,15332273967921022392
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,2,bit_fixed,16384,64,2,2882459.000,175.931,61036,15332273967921022392
candidate,4429df0a8507705a9c4ccc0f6366344cf543f396,2,bit_variable,16384,64,0,3589584.000,219.091,83922,3519228460996590230
