variant,revision,trial,profile,records,prefix_bytes,round,build_ns,record_ns,payload_bytes,wire_digest
candidate,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,3,bit_variable,16384,0,2,4773959.000,291.379,83038,15871665711279132660
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,3,byte_fixed,16384,0,0,1894292.000,115.618,181387,10403037783553420394
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,3,byte_fixed,16384,0,1,1614625.000,98.549,181387,10403037783553420394
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,3,byte_fixed,16384,0,2,1854458.000,113.187,181387,10403037783553420394
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,3,byte_variable,16384,0,0,2094125.000,127.815,328817,14631988329332027140
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,3,byte_variable,16384,0,1,2065792.000,126.086,328817,14631988329332027140
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,3,byte_variable,16384,0,2,2059292.000,125.689,328817,14631988329332027140
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,3,bit_fixed,16384,0,0,3849708.000,234.968,60153,8519433193016921614
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,3,bit_fixed,16384,0,1,3902834.000,238.210,60153,8519433193016921614
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,3,bit_fixed,16384,0,2,3340625.000,203.896,60153,8519433193016921614
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,3,bit_variable,16384,0,0,4378917.000,267.268,83038,15871665711279132660
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,3,bit_variable,16384,0,1,3966042.000,242.068,83038,15871665711279132660
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,3,bit_variable,16384,0,2,4140750.000,252.731,83038,15871665711279132660
baseline,e45e47f14b45a2f9726d23c80d1d19b33de7745a,4,byte_fixed,16384,0,0,1758708.000,107.343,181387,10403037783553420394
