variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
candidate,370687ac12a8fb94085cc6e023949694377d7de5,2,byte,duplicates,4096,0,1,sample,473875.000,25.532,18560,18557,8476562761733985929
candidate,370687ac12a8fb94085cc6e023949694377d7de5,2,byte,duplicates,4096,0,1,pipeline,728500.000,39.251,18560,4188,13297295891071305527
candidate,370687ac12a8fb94085cc6e023949694377d7de5,2,byte,duplicates,4096,0,2,sample,476209.000,25.658,18560,18557,8476562761733985929
candidate,370687ac12a8fb94085cc6e023949694377d7de5,2,byte,duplicates,4096,0,2,pipeline,721333.000,38.865,18560,4188,13297295891071305527
candidate,370687ac12a8fb94085cc6e023949694377d7de5,2,bit,duplicates,4096,0,0,sample,863584.000,46.529,18560,18557,17887957781260477778
candidate,370687ac12a8fb94085cc6e023949694377d7de5,2,bit,duplicates,4096,0,0,pipeline,1254417.000,67.587,18560,4188,2638605148812090001
candidate,370687ac12a8fb94085cc6e023949694377d7de5,2,bit,duplicates,4096,0,1,sample,883291.000,47.591,18560,18557,17887957781260477778
candidate,370687ac12a8fb94085cc6e023949694377d7de5,2,bit,duplicates,4096,0,1,pipeline,1376458.000,74.163,18560,4188,2638605148812090001
candidate,370687ac12a8fb94085cc6e023949694377d7de5,2,bit,duplicates,4096,0,2,sample,888584.000,47.876,18560,18557,17887957781260477778
candidate,370687ac12a8fb94085cc6e023949694377d7de5,2,bit,duplicates,4096,0,2,pipeline,1276333.000,68.768,18560,4188,2638605148812090001
candidate,370687ac12a8fb94085cc6e023949694377d7de5,3,byte,interleaved,4096,0,0,sample,307666.000,25.038,12288,12287,1831843142036873085
candidate,370687ac12a8fb94085cc6e023949694377d7de5,3,byte,interleaved,4096,0,0,pipeline,543250.000,44.210,12288,3291,1961096023440014163
candidate,370687ac12a8fb94085cc6e023949694377d7de5,3,byte,interleaved,4096,0,1,sample,306959.000,24.980,12288,12287,1831843142036873085
candidate,370687ac12a8fb94085cc6e023949694377d7de5,3,byte,interleaved,4096,0,1,pipeline,530208.000,43.148,12288,3291,1961096023440014163
candidate,370687ac12a8fb94085cc6e023949694377d7de5,3,byte,interleaved,4096,0,2,sample,337917.000,27.500,12288,12287,1831843142036873085
candidate,370687ac12a8fb94085cc6e023949694377d7de5,3,byte,interleaved,4096,0,2,pipeline,596083.000,48.509,12288,3291,1961096023440014163
candidate,370687ac12a8fb94085cc6e023949694377d7de5,3,bit,interleaved,4096,0,0,sample,606667.000,49.371,12288,12287,12193008009033903249
candidate,370687ac12a8fb94085cc6e023949694377d7de5,3,bit,interleaved,4096,0,0,pipeline,907333.000,73.839,12288,3291,4801493438380956427
