variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,2,byte,interleaved,4096,0,2,pipeline,511000.000,41.585,12288,3291,1961096023440014163
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,2,bit,interleaved,4096,0,0,sample,613375.000,49.917,12288,12287,12193008009033903249
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,2,bit,interleaved,4096,0,0,pipeline,937041.000,76.257,12288,3291,4801493438380956427
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,2,bit,interleaved,4096,0,1,sample,622375.000,50.649,12288,12287,12193008009033903249
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,2,bit,interleaved,4096,0,1,pipeline,884500.000,71.981,12288,3291,4801493438380956427
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,2,bit,interleaved,4096,0,2,sample,643750.000,52.389,12288,12287,12193008009033903249
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,2,bit,interleaved,4096,0,2,pipeline,866500.000,70.516,12288,3291,4801493438380956427
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,2,byte,duplicates,4096,0,0,sample,477500.000,25.727,18560,18557,8476562761733985929
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,2,byte,duplicates,4096,0,0,pipeline,748542.000,40.331,18560,4188,13297295891071305527
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,2,byte,duplicates,4096,0,1,sample,521333.000,28.089,18560,18557,8476562761733985929
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,2,byte,duplicates,4096,0,1,pipeline,695208.000,37.457,18560,4188,13297295891071305527
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,2,byte,duplicates,4096,0,2,sample,480208.000,25.873,18560,18557,8476562761733985929
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,2,byte,duplicates,4096,0,2,pipeline,705125.000,37.992,18560,4188,13297295891071305527
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,2,bit,duplicates,4096,0,0,sample,814709.000,43.896,18560,18557,17887957781260477778
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,2,bit,duplicates,4096,0,0,pipeline,1144625.000,61.672,18560,4188,2638605148812090001
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,2,bit,duplicates,4096,0,1,sample,822708.000,44.327,18560,18557,17887957781260477778
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,2,bit,duplicates,4096,0,1,pipeline,1259709.000,67.872,18560,4188,2638605148812090001
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,2,bit,duplicates,4096,0,2,sample,809625.000,43.622,18560,18557,17887957781260477778
candidate,57e366702874b2e82d1bf7c719598673e27a9e19,2,bit,duplicates,4096,0,2,pipeline,1203250.000,64.830,18560,4188,2638605148812090001
