variant,revision,trial,profile,records,prefix_bytes,round,build_ns,record_ns,payload_bytes,wire_digest
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,4,bit_variable,16384,0,0,3934417.000,240.138,83038,15871665711279132660
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,4,bit_variable,16384,0,1,3875958.000,236.570,83038,15871665711279132660
baseline,32923e761b45442b9e4e5f7893fe1bbda0e74fdb,4,bit_variable,16384,0,2,3712833.000,226.613,83038,15871665711279132660
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,4,byte_fixed,16384,0,0,1534209.000,93.641,181387,10403037783553420394
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,4,byte_fixed,16384,0,1,1411000.000,86.121,181387,10403037783553420394
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,4,byte_fixed,16384,0,2,1419708.000,86.652,181387,10403037783553420394
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,4,byte_variable,16384,0,0,1818584.000,110.998,328817,14631988329332027140
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,4,byte_variable,16384,0,1,1826458.000,111.478,328817,14631988329332027140
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,4,byte_variable,16384,0,2,1862042.000,113.650,328817,14631988329332027140
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,4,bit_fixed,16384,0,0,2554375.000,155.907,60153,8519433193016921614
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,4,bit_fixed,16384,0,1,2784333.000,169.942,60153,8519433193016921614
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,4,bit_fixed,16384,0,2,2654708.000,162.031,60153,8519433193016921614
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,4,bit_variable,16384,0,0,3382041.000,206.423,83038,15871665711279132660
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,4,bit_variable,16384,0,1,3374125.000,205.940,83038,15871665711279132660
candidate,819578c53e67c839eab3bc285f0dca2217262fbb,4,bit_variable,16384,0,2,3576042.000,218.264,83038,15871665711279132660
