variant,revision,trial,profile,fixture,records,prefix_bytes,tail_bytes,round,build_ns,record_ns,payload_bytes,wire_digest,input_literal_bits,output_literal_bits,input_encoded_bytes,requested_bytes,peak_bytes,live_bytes,allocation_calls
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,bit_variable,ids,4096,0,0,0,555792.000,135.691,20551,4764871861497134690,30136,20530,27887,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,bit_variable,ids,4096,0,0,1,556459.000,135.854,20551,4764871861497134690,30136,20530,27887,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,4,bit_variable,ids,4096,0,0,2,562166.000,137.248,20551,4764871861497134690,30136,20530,27887,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,4,byte_fixed,ids,4096,0,0,0,277125.000,67.657,45078,10026962909403714000,44040,32944,60115,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,4,byte_fixed,ids,4096,0,0,1,218750.000,53.406,45078,10026962909403714000,44040,32944,60115,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,4,byte_fixed,ids,4096,0,0,2,220750.000,53.894,45078,10026962909403714000,44040,32944,60115,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,4,byte_variable,ids,4096,0,0,0,287250.000,70.129,81934,7526945387361597197,44040,32944,109256,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,4,byte_variable,ids,4096,0,0,1,284959.000,69.570,81934,7526945387361597197,44040,32944,109256,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,4,byte_variable,ids,4096,0,0,2,291959.000,71.279,81934,7526945387361597197,44040,32944,109256,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,4,bit_fixed,ids,4096,0,0,0,394375.000,96.283,14830,12231852166163377715,30136,20530,20260,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,4,bit_fixed,ids,4096,0,0,1,383875.000,93.719,14830,12231852166163377715,30136,20530,20260,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,4,bit_fixed,ids,4096,0,0,2,378833.000,92.489,14830,12231852166163377715,30136,20530,20260,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,4,bit_variable,ids,4096,0,0,0,549542.000,134.166,20551,4764871861497134690,30136,20530,27887,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,4,bit_variable,ids,4096,0,0,1,532917.000,130.107,20551,4764871861497134690,30136,20530,27887,0,0,0,0
candidate,e21766bbde779fec2364bec2198f8b790ce70312,4,bit_variable,ids,4096,0,0,2,515625.000,125.885,20551,4764871861497134690,30136,20530,27887,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,0,byte_fixed,ids,4096,64,0,0,232666.000,56.803,45142,7186113978382485765,45064,33456,60243,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,0,byte_fixed,ids,4096,64,0,1,230916.000,56.376,45142,7186113978382485765,45064,33456,60243,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,0,byte_fixed,ids,4096,64,0,2,243041.000,59.336,45142,7186113978382485765,45064,33456,60243,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,0,byte_variable,ids,4096,64,0,0,314042.000,76.670,81998,11222693067653931729,45064,33456,109384,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,0,byte_variable,ids,4096,64,0,1,302458.000,73.842,81998,11222693067653931729,45064,33456,109384,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,0,byte_variable,ids,4096,64,0,2,306250.000,74.768,81998,11222693067653931729,45064,33456,109384,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,0,bit_fixed,ids,4096,64,0,0,432000.000,105.469,15133,18072393155367633155,31160,21042,20729,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,0,bit_fixed,ids,4096,64,0,1,430292.000,105.052,15133,18072393155367633155,31160,21042,20729,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,0,bit_fixed,ids,4096,64,0,2,428417.000,104.594,15133,18072393155367633155,31160,21042,20729,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,0,bit_variable,ids,4096,64,0,0,558000.000,136.230,20854,100194403657037907,31160,21042,28357,0,0,0,0
baseline,e042920590f01c864ecc8019f4e1fd864d483de5,0,bit_variable,ids,4096,64,0,1,593750.000,144.958,20854,100194403657037907,31160,21042,28357,0,0,0,0
