variant,revision,trial,profile,fixture,records,prefix_bytes,round,operation,total_ns,record_ns,source_entries,work,checksum
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,2,bit,duplicates,4096,0,0,pipeline,1725875.000,92.989,18560,4188,12370292114216348944
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,2,bit,duplicates,4096,0,1,sample,1118500.000,60.264,18560,18557,17887957781260477778
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,2,bit,duplicates,4096,0,1,pipeline,1707458.000,91.997,18560,4188,12370292114216348944
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,2,bit,duplicates,4096,0,2,sample,1120333.000,60.363,18560,18557,17887957781260477778
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,2,bit,duplicates,4096,0,2,pipeline,1720167.000,92.681,18560,4188,12370292114216348944
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,3,byte,interleaved,4096,0,0,sample,432584.000,35.204,12288,12287,1831843142036873085
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,3,byte,interleaved,4096,0,0,pipeline,726208.000,59.099,12288,3291,7010700040678070324
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,3,byte,interleaved,4096,0,1,sample,433292.000,35.261,12288,12287,1831843142036873085
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,3,byte,interleaved,4096,0,1,pipeline,722375.000,58.787,12288,3291,7010700040678070324
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,3,byte,interleaved,4096,0,2,sample,448708.000,36.516,12288,12287,1831843142036873085
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,3,byte,interleaved,4096,0,2,pipeline,741666.000,60.357,12288,3291,7010700040678070324
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,3,bit,interleaved,4096,0,0,sample,830875.000,67.617,12288,12287,12193008009033903249
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,3,bit,interleaved,4096,0,0,pipeline,1379625.000,112.274,12288,3291,10764992291889574130
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,3,bit,interleaved,4096,0,1,sample,834125.000,67.881,12288,12287,12193008009033903249
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,3,bit,interleaved,4096,0,1,pipeline,1246791.000,101.464,12288,3291,10764992291889574130
candidate,35be933dffba607e3a482a50f07a3f8c983e2ce7,3,bit,interleaved,4096,0,2,sample,818625.000,66.620,12288,12287,12193008009033903249
