case,mode,distribution,older,newer,cancelled,trial,input_a_bytes,input_b_bytes,output_bytes,output_records,value_bytes,complete_ms,merge_ms,output_ms,sequence,process,revision
0,typed-bit,structured,4096,4096,0,2,77928,77928,152888,8192,131072,1.938541,1.654125,0.280834,162,1,candidate
0,typed-bit,structured,4096,4096,0,-1,77928,77928,152888,8192,131072,2.08025,1.7275,0.349834,163,1,baseline
0,typed-bit,structured,4096,4096,0,0,77928,77928,152888,8192,131072,1.958542,1.677166,0.27625,163,1,baseline
0,typed-bit,structured,4096,4096,0,1,77928,77928,152888,8192,131072,1.974917,1.721917,0.251292,163,1,baseline
0,typed-bit,structured,4096,4096,0,2,77928,77928,152888,8192,131072,1.942375,1.700167,0.239333,163,1,baseline
0,typed-byte,structured,4096,4096,0,-1,99984,99856,198656,8192,131072,0.748041,0.457709,0.286916,164,1,baseline
0,typed-byte,structured,4096,4096,0,0,99984,99856,198656,8192,131072,0.767917,0.490083,0.267666,164,1,baseline
0,typed-byte,structured,4096,4096,0,1,99984,99856,198656,8192,131072,0.688708,0.474542,0.213041,164,1,baseline
0,typed-byte,structured,4096,4096,0,2,99984,99856,198656,8192,131072,0.728333,0.516167,0.209625,164,1,baseline
0,typed-byte,structured,4096,4096,0,-1,87160,87160,173544,8192,131072,0.658041,0.385625,0.271,165,1,candidate
0,typed-byte,structured,4096,4096,0,0,87160,87160,173544,8192,131072,0.620083,0.40825,0.209292,165,1,candidate
0,typed-byte,structured,4096,4096,0,1,87160,87160,173544,8192,131072,0.597916,0.394167,0.202833,165,1,candidate
0,typed-byte,structured,4096,4096,0,2,87160,87160,173544,8192,131072,0.586334,0.381292,0.204208,165,1,candidate
0,raw-bit,structured,4096,4096,0,-1,72688,72688,142528,8192,131072,0.983084,0.71525,0.265042,166,1,candidate
0,raw-bit,structured,4096,4096,0,0,72688,72688,142528,8192,131072,1.048917,0.779292,0.258875,166,1,candidate
0,raw-bit,structured,4096,4096,0,1,72688,72688,142528,8192,131072,1.026125,0.75875,0.26475,166,1,candidate
0,raw-bit,structured,4096,4096,0,2,72688,72688,142528,8192,131072,0.97875,0.696958,0.278917,166,1,candidate
0,raw-bit,structured,4096,4096,0,-1,72688,72688,142528,8192,131072,1.010417,0.711958,0.295875,167,1,baseline
0,raw-bit,structured,4096,4096,0,0,72688,72688,142528,8192,131072,1.013792,0.755,0.249333,167,1,baseline
0,raw-bit,structured,4096,4096,0,1,72688,72688,142528,8192,131072,0.997167,0.743792,0.252042,167,1,baseline
0,raw-bit,structured,4096,4096,0,2,72688,72688,142528,8192,131072,0.918792,0.706958,0.209416,167,1,baseline
1,typed-bit,structured,65536,65536,0,-1,1241632,1241632,2441152,131072,2097152,30.453959,29.392958,1.057084,168,1,baseline
1,typed-bit,structured,65536,65536,0,0,1241632,1241632,2441152,131072,2097152,30.502334,29.414125,1.081583,168,1,baseline
1,typed-bit,structured,65536,65536,0,1,1241632,1241632,2441152,131072,2097152,30.238209,29.476875,0.758208,168,1,baseline
1,typed-bit,structured,65536,65536,0,2,1241632,1241632,2441152,131072,2097152,29.897709,29.211625,0.682667,168,1,baseline
1,typed-bit,structured,65536,65536,0,-1,1241632,1241632,2441152,131072,2097152,30.463458,29.352625,1.099917,169,1,candidate
1,typed-bit,structured,65536,65536,0,0,1241632,1241632,2441152,131072,2097152,30.682042,29.5925,1.083584,169,1,candidate
1,typed-bit,structured,65536,65536,0,1,1241632,1241632,2441152,131072,2097152,35.171792,28.805125,6.362834,169,1,candidate
1,typed-bit,structured,65536,65536,0,2,1241632,1241632,2441152,131072,2097152,30.140584,29.3575,0.779584,169,1,candidate
1,typed-byte,structured,65536,65536,0,-1,1390696,1390696,2772816,131072,2097152,7.360958,6.595917,0.76225,170,1,candidate
1,typed-byte,structured,65536,65536,0,0,1390696,1390696,2772816,131072,2097152,7.234583,6.489625,0.739166,170,1,candidate
1,typed-byte,structured,65536,65536,0,1,1390696,1390696,2772816,131072,2097152,7.30625,6.615,0.689417,170,1,candidate
1,typed-byte,structured,65536,65536,0,2,1390696,1390696,2772816,131072,2097152,6.960042,6.242708,0.715875,170,1,candidate
1,typed-byte,structured,65536,65536,0,-1,1595704,1593656,3174520,131072,2097152,8.403167,7.554625,0.845792,171,1,baseline
1,typed-byte,structured,65536,65536,0,0,1595704,1593656,3174520,131072,2097152,8.619084,7.754084,0.859541,171,1,baseline
1,typed-byte,structured,65536,65536,0,1,1595704,1593656,3174520,131072,2097152,8.598875,7.578208,1.018292,171,1,baseline
1,typed-byte,structured,65536,65536,0,2,1595704,1593656,3174520,131072,2097152,8.452334,7.645291,0.805292,171,1,baseline
1,raw-bit,structured,65536,65536,0,-1,1159072,1159072,2276680,131072,2097152,12.408667,11.591,0.815292,172,1,baseline
1,raw-bit,structured,65536,65536,0,0,1159072,1159072,2276680,131072,2097152,12.216541,11.426375,0.775125,172,1,baseline
1,raw-bit,structured,65536,65536,0,1,1159072,1159072,2276680,131072,2097152,12.247459,11.501833,0.742125,172,1,baseline
1,raw-bit,structured,65536,65536,0,2,1159072,1159072,2276680,131072,2097152,12.187,11.425459,0.751042,172,1,baseline
1,raw-bit,structured,65536,65536,0,-1,1159072,1159072,2276680,131072,2097152,12.561709,11.724291,0.833584,173,1,candidate
1,raw-bit,structured,65536,65536,0,0,1159072,1159072,2276680,131072,2097152,12.462833,11.753291,0.703334,173,1,candidate
1,raw-bit,structured,65536,65536,0,1,1159072,1159072,2276680,131072,2097152,12.148042,11.398208,0.747917,173,1,candidate
1,raw-bit,structured,65536,65536,0,2,1159072,1159072,2276680,131072,2097152,12.618458,11.961709,0.654708,173,1,candidate
1,raw-byte,structured,65536,65536,0,-1,1258112,1258112,2507608,131072,2097152,6.945459,6.139708,0.799208,174,1,candidate
1,raw-byte,structured,65536,65536,0,0,1258112,1258112,2507608,131072,2097152,6.809333,6.109292,0.694125,174,1,candidate
1,raw-byte,structured,65536,65536,0,1,1258112,1258112,2507608,131072,2097152,6.682208,5.942083,0.73875,174,1,candidate
1,raw-byte,structured,65536,65536,0,2,1258112,1258112,2507608,131072,2097152,6.471542,5.816084,0.652959,174,1,candidate
1,raw-byte,structured,65536,65536,0,-1,1258112,1258112,2507608,131072,2097152,7.464416,6.490042,0.971625,175,1,baseline
1,raw-byte,structured,65536,65536,0,0,1258112,1258112,2507608,131072,2097152,7.430625,6.626125,0.797875,175,1,baseline
1,raw-byte,structured,65536,65536,0,1,1258112,1258112,2507608,131072,2097152,7.2965,6.506917,0.786417,175,1,baseline
1,raw-byte,structured,65536,65536,0,2,1258112,1258112,2507608,131072,2097152,7.02025,6.339625,0.677167,175,1,baseline
2,typed-byte,structured,262144,262144,0,-1,6382016,6373816,12697296,524288,8388608,35.667,32.353375,3.30725,176,1,baseline
2,typed-byte,structured,262144,262144,0,0,6382016,6373816,12697296,524288,8388608,34.149625,30.953291,3.188084,176,1,baseline
2,typed-byte,structured,262144,262144,0,1,6382016,6373816,12697296,524288,8388608,33.342333,30.527084,2.811625,176,1,baseline
2,typed-byte,structured,262144,262144,0,2,6382016,6373816,12697296,524288,8388608,33.348417,30.565709,2.77925,176,1,baseline
2,typed-byte,structured,262144,262144,0,-1,5562024,5562024,11090488,524288,8388608,30.1455,27.68325,2.457625,177,1,candidate
2,typed-byte,structured,262144,262144,0,0,5562024,5562024,11090488,524288,8388608,28.68375,25.988959,2.683541,177,1,candidate
2,typed-byte,structured,262144,262144,0,1,5562024,5562024,11090488,524288,8388608,28.226417,25.742584,2.480291,177,1,candidate
2,typed-byte,structured,262144,262144,0,2,5562024,5562024,11090488,524288,8388608,28.4325,25.707667,2.7215,177,1,candidate
2,raw-bit,structured,262144,262144,0,-1,4635496,4635496,9105952,524288,8388608,50.135708,48.041791,2.088625,178,1,candidate
2,raw-bit,structured,262144,262144,0,0,4635496,4635496,9105952,524288,8388608,48.933458,46.836584,2.083334,178,1,candidate
2,raw-bit,structured,262144,262144,0,1,4635496,4635496,9105952,524288,8388608,49.268167,47.0895,2.170791,178,1,candidate
2,raw-bit,structured,262144,262144,0,2,4635496,4635496,9105952,524288,8388608,48.500375,46.375667,2.12025,178,1,candidate
2,raw-bit,structured,262144,262144,0,-1,4635496,4635496,9105952,524288,8388608,50.436792,48.416041,2.015167,179,1,baseline
2,raw-bit,structured,262144,262144,0,0,4635496,4635496,9105952,524288,8388608,47.731333,45.749583,1.97025,179,1,baseline
2,raw-bit,structured,262144,262144,0,1,4635496,4635496,9105952,524288,8388608,47.856125,45.698666,2.152542,179,1,baseline
2,raw-bit,structured,262144,262144,0,2,4635496,4635496,9105952,524288,8388608,48.491292,46.274542,2.210166,179,1,baseline
2,raw-byte,structured,262144,262144,0,-1,5031680,5031680,10029680,524288,8388608,30.611083,28.401,2.20525,180,1,baseline
2,raw-byte,structured,262144,262144,0,0,5031680,5031680,10029680,524288,8388608,28.537292,26.064375,2.453458,180,1,baseline
2,raw-byte,structured,262144,262144,0,1,5031680,5031680,10029680,524288,8388608,29.114375,26.7485,2.36225,180,1,baseline
2,raw-byte,structured,262144,262144,0,2,5031680,5031680,10029680,524288,8388608,29.631417,27.051416,2.577042,180,1,baseline
2,raw-byte,structured,262144,262144,0,-1,5031680,5031680,10029680,524288,8388608,28.147208,25.774083,2.36825,181,1,candidate
2,raw-byte,structured,262144,262144,0,0,5031680,5031680,10029680,524288,8388608,26.614334,24.115167,2.491208,181,1,candidate
2,raw-byte,structured,262144,262144,0,1,5031680,5031680,10029680,524288,8388608,26.382833,23.946042,2.432291,181,1,candidate
2,raw-byte,structured,262144,262144,0,2,5031680,5031680,10029680,524288,8388608,27.984459,22.8275,5.152834,181,1,candidate
2,typed-bit,structured,262144,262144,0,-1,4965464,4965464,9763608,524288,8388608,122.3765,120.106916,2.263875,182,1,candidate
2,typed-bit,structured,262144,262144,0,0,4965464,4965464,9763608,524288,8388608,121.723458,119.480959,2.233458,182,1,candidate
2,typed-bit,structured,262144,262144,0,1,4965464,4965464,9763608,524288,8388608,121.783042,119.512083,2.265708,182,1,candidate
2,typed-bit,structured,262144,262144,0,2,4965464,4965464,9763608,524288,8388608,121.08075,118.341084,2.733375,182,1,candidate
2,typed-bit,structured,262144,262144,0,-1,4965464,4965464,9763608,524288,8388608,123.216167,121.02225,2.187709,183,1,baseline
2,typed-bit,structured,262144,262144,0,0,4965464,4965464,9763608,524288,8388608,121.156583,118.712208,2.434709,183,1,baseline
2,typed-bit,structured,262144,262144,0,1,4965464,4965464,9763608,524288,8388608,121.3465,118.95325,2.386541,183,1,baseline
2,typed-bit,structured,262144,262144,0,2,4965464,4965464,9763608,524288,8388608,122.746125,120.192375,2.548542,183,1,baseline
3,raw-bit,structured,4096,4096,0,-1,1066328,1066688,2130192,8192,2096697,1.935416,1.372,0.562084,184,1,baseline
3,raw-bit,structured,4096,4096,0,0,1066328,1066688,2130192,8192,2096697,2.099,1.401375,0.688917,184,1,baseline
3,raw-bit,structured,4096,4096,0,1,1066328,1066688,2130192,8192,2096697,1.925291,1.322625,0.6,184,1,baseline
3,raw-bit,structured,4096,4096,0,2,1066328,1066688,2130192,8192,2096697,2.293541,1.39375,0.896875,184,1,baseline
3,raw-bit,structured,4096,4096,0,-1,1066328,1066688,2130192,8192,2096697,2.169583,1.375958,0.791541,185,1,candidate
3,raw-bit,structured,4096,4096,0,0,1066328,1066688,2130192,8192,2096697,2.01025,1.319959,0.684792,185,1,candidate
3,raw-bit,structured,4096,4096,0,1,1066328,1066688,2130192,8192,2096697,1.922584,1.301334,0.618791,185,1,candidate
3,raw-bit,structured,4096,4096,0,2,1066328,1066688,2130192,8192,2096697,1.805375,1.294292,0.508459,185,1,candidate
3,raw-byte,structured,4096,4096,0,-1,1068896,1069264,2137376,8192,2096697,1.476166,0.854125,0.620292,186,1,candidate
3,raw-byte,structured,4096,4096,0,0,1068896,1069264,2137376,8192,2096697,1.163792,0.578084,0.581709,186,1,candidate
3,raw-byte,structured,4096,4096,0,1,1068896,1069264,2137376,8192,2096697,1.145333,0.567791,0.574125,186,1,candidate
3,raw-byte,structured,4096,4096,0,2,1068896,1069264,2137376,8192,2096697,1.068917,0.548833,0.51725,186,1,candidate
3,raw-byte,structured,4096,4096,0,-1,1068896,1069264,2137376,8192,2096697,1.194709,0.623459,0.569917,187,1,baseline
3,raw-byte,structured,4096,4096,0,0,1068896,1069264,2137376,8192,2096697,1.549083,0.813833,0.728875,187,1,baseline
3,raw-byte,structured,4096,4096,0,1,1068896,1069264,2137376,8192,2096697,1.257292,0.654041,0.601584,187,1,baseline
3,raw-byte,structured,4096,4096,0,2,1068896,1069264,2137376,8192,2096697,1.155458,0.630417,0.522542,187,1,baseline
3,typed-bit,structured,4096,4096,0,-1,1063912,1064280,2125240,8192,2096697,2.979292,2.388625,0.587625,188,1,baseline
3,typed-bit,structured,4096,4096,0,0,1063912,1064280,2125240,8192,2096697,3.163167,2.407792,0.745916,188,1,baseline
3,typed-bit,structured,4096,4096,0,1,1063912,1064280,2125240,8192,2096697,3.277791,2.602125,0.670334,188,1,baseline
3,typed-bit,structured,4096,4096,0,2,1063912,1064280,2125240,8192,2096697,3.032916,2.432791,0.595667,188,1,baseline
3,typed-bit,structured,4096,4096,0,-1,1063912,1064280,2125240,8192,2096697,3.221625,2.579917,0.637708,189,1,candidate
3,typed-bit,structured,4096,4096,0,0,1063912,1064280,2125240,8192,2096697,2.970542,2.352166,0.612,189,1,candidate
3,typed-bit,structured,4096,4096,0,1,1063912,1064280,2125240,8192,2096697,2.962458,2.371208,0.586375,189,1,candidate
3,typed-bit,structured,4096,4096,0,2,1063912,1064280,2125240,8192,2096697,2.907208,2.326959,0.576083,189,1,candidate
3,typed-byte,structured,4096,4096,0,-1,1073000,1073368,2145584,8192,2096697,1.397541,0.8235,0.571916,190,1,candidate
3,typed-byte,structured,4096,4096,0,0,1073000,1073368,2145584,8192,2096697,1.196166,0.577625,0.613833,190,1,candidate
3,typed-byte,structured,4096,4096,0,1,1073000,1073368,2145584,8192,2096697,1.157459,0.577625,0.577209,190,1,candidate
3,typed-byte,structured,4096,4096,0,2,1073000,1073368,2145584,8192,2096697,1.07625,0.558834,0.514958,190,1,candidate
3,typed-byte,structured,4096,4096,0,-1,1087760,1088000,2174584,8192,2096697,1.325166,0.654584,0.667334,191,1,baseline
3,typed-byte,structured,4096,4096,0,0,1087760,1088000,2174584,8192,2096697,1.36675,0.705875,0.651542,191,1,baseline
3,typed-byte,structured,4096,4096,0,1,1087760,1088000,2174584,8192,2096697,1.2225,0.627875,0.591833,191,1,baseline
3,typed-byte,structured,4096,4096,0,2,1087760,1088000,2174584,8192,2096697,1.293208,0.728292,0.562458,191,1,baseline
8,typed-bit,hash-like,262144,262144,0,-1,9035616,9035696,18005776,524288,8388608,141.91925,137.849666,4.062167,192,2,baseline
8,typed-bit,hash-like,262144,262144,0,0,9035616,9035696,18005776,524288,8388608,147.276584,142.550792,4.7145,192,2,baseline
8,typed-bit,hash-like,262144,262144,0,1,9035616,9035696,18005776,524288,8388608,145.896833,141.337542,4.552375,192,2,baseline
8,typed-bit,hash-like,262144,262144,0,2,9035616,9035696,18005776,524288,8388608,146.615666,142.469666,4.139542,192,2,baseline
8,typed-bit,hash-like,262144,262144,0,-1,9035616,9035696,18005776,524288,8388608,141.457792,136.812625,4.63725,193,2,candidate
8,typed-bit,hash-like,262144,262144,0,0,9035616,9035696,18005776,524288,8388608,142.466,138.16475,4.286916,193,2,candidate
8,typed-bit,hash-like,262144,262144,0,1,9035616,9035696,18005776,524288,8388608,142.461375,138.212834,4.242916,193,2,candidate
8,typed-bit,hash-like,262144,262144,0,2,9035616,9035696,18005776,524288,8388608,142.48025,138.412125,4.062041,193,2,candidate
8,typed-byte,hash-like,262144,262144,0,-1,9000792,9000792,17933976,524288,8388608,39.403959,35.06675,4.328084,194,2,candidate
8,typed-byte,hash-like,262144,262144,0,0,9000792,9000792,17933976,524288,8388608,36.9905,32.799958,4.1825,194,2,candidate
8,typed-byte,hash-like,262144,262144,0,1,9000792,9000792,17933976,524288,8388608,37.138833,32.941917,4.191625,194,2,candidate
8,typed-byte,hash-like,262144,262144,0,2,9000792,9000792,17933976,524288,8388608,37.050875,32.695875,4.349167,194,2,candidate
8,typed-byte,hash-like,262144,262144,0,-1,9802032,9801960,19536120,524288,8388608,44.718792,39.84375,4.869458,195,2,baseline
8,typed-byte,hash-like,262144,262144,0,0,9802032,9801960,19536120,524288,8388608,42.457,37.458041,4.985875,195,2,baseline
8,typed-byte,hash-like,262144,262144,0,1,9802032,9801960,19536120,524288,8388608,42.164959,37.636,4.52375,195,2,baseline
8,typed-byte,hash-like,262144,262144,0,2,9802032,9801960,19536120,524288,8388608,41.936458,37.750958,4.177333,195,2,baseline
8,raw-bit,hash-like,262144,262144,0,-1,8707576,8707648,17350048,524288,8388608,75.168667,71.4385,3.724125,196,2,baseline
8,raw-bit,hash-like,262144,262144,0,0,8707576,8707648,17350048,524288,8388608,74.984209,70.48125,4.489167,196,2,baseline
8,raw-bit,hash-like,262144,262144,0,1,8707576,8707648,17350048,524288,8388608,74.881083,70.985667,3.890833,196,2,baseline
8,raw-bit,hash-like,262144,262144,0,2,8707576,8707648,17350048,524288,8388608,74.244916,70.219667,4.02,196,2,baseline
8,raw-bit,hash-like,262144,262144,0,-1,8707576,8707648,17350048,524288,8388608,76.187417,72.087542,4.094125,197,2,candidate
8,raw-bit,hash-like,262144,262144,0,0,8707576,8707648,17350048,524288,8388608,74.730917,70.270333,4.438875,197,2,candidate
8,raw-bit,hash-like,262144,262144,0,1,8707576,8707648,17350048,524288,8388608,74.440417,70.0755,4.358916,197,2,candidate
8,raw-bit,hash-like,262144,262144,0,2,8707576,8707648,17350048,524288,8388608,73.775084,69.83125,3.9385,197,2,candidate
8,raw-byte,hash-like,262144,262144,0,-1,8474104,8474104,16880552,524288,8388608,37.138208,33.582792,3.55075,198,2,candidate
8,raw-byte,hash-like,262144,262144,0,0,8474104,8474104,16880552,524288,8388608,35.781209,31.891834,3.88,198,2,candidate
8,raw-byte,hash-like,262144,262144,0,1,8474104,8474104,16880552,524288,8388608,35.47475,31.736084,3.734833,198,2,candidate
8,raw-byte,hash-like,262144,262144,0,2,8474104,8474104,16880552,524288,8388608,34.884125,31.274083,3.605834,198,2,candidate
8,raw-byte,hash-like,262144,262144,0,-1,8474104,8474104,16880552,524288,8388608,43.631792,39.595125,4.032,199,2,baseline
8,raw-byte,hash-like,262144,262144,0,0,8474104,8474104,16880552,524288,8388608,41.456291,37.342583,4.095583,199,2,baseline
8,raw-byte,hash-like,262144,262144,0,1,8474104,8474104,16880552,524288,8388608,45.491167,37.814584,7.67175,199,2,baseline
8,raw-byte,hash-like,262144,262144,0,2,8474104,8474104,16880552,524288,8388608,41.639083,37.572875,4.062292,199,2,baseline
9,typed-byte,hash-like,4096,4096,0,-1,1144424,1144792,2288464,8192,2096697,1.660334,1.008583,0.650042,200,2,baseline
9,typed-byte,hash-like,4096,4096,0,0,1144424,1144792,2288464,8192,2096697,1.589167,0.818458,0.766,200,2,baseline
9,typed-byte,hash-like,4096,4096,0,1,1144424,1144792,2288464,8192,2096697,1.805709,0.875,0.928125,200,2,baseline
9,typed-byte,hash-like,4096,4096,0,2,1144424,1144792,2288464,8192,2096697,1.474167,0.798542,0.67275,200,2,baseline
9,typed-byte,hash-like,4096,4096,0,-1,1129952,1130304,2259504,8192,2096697,1.353,0.737625,0.612875,201,2,candidate
9,typed-byte,hash-like,4096,4096,0,0,1129952,1130304,2259504,8192,2096697,1.361417,0.724875,0.628791,201,2,candidate
9,typed-byte,hash-like,4096,4096,0,1,1129952,1130304,2259504,8192,2096697,1.417958,0.804708,0.610583,201,2,candidate
9,typed-byte,hash-like,4096,4096,0,2,1129952,1130304,2259504,8192,2096697,1.374667,0.803625,0.569042,201,2,candidate
9,raw-bit,hash-like,4096,4096,0,-1,1132848,1133200,2264776,8192,2096697,2.326375,1.637041,0.685459,202,2,candidate
9,raw-bit,hash-like,4096,4096,0,0,1132848,1133200,2264776,8192,2096697,2.262083,1.588625,0.668209,202,2,candidate
9,raw-bit,hash-like,4096,4096,0,1,1132848,1133200,2264776,8192,2096697,2.17475,1.586375,0.585666,202,2,candidate
9,raw-bit,hash-like,4096,4096,0,2,1132848,1133200,2264776,8192,2096697,2.129666,1.572583,0.554709,202,2,candidate
9,raw-bit,hash-like,4096,4096,0,-1,1132848,1133200,2264776,8192,2096697,2.448541,1.655792,0.790083,203,2,baseline
9,raw-bit,hash-like,4096,4096,0,0,1132848,1133200,2264776,8192,2096697,2.242167,1.676625,0.56025,203,2,baseline
9,raw-bit,hash-like,4096,4096,0,1,1132848,1133200,2264776,8192,2096697,2.173625,1.595375,0.575583,203,2,baseline
9,raw-bit,hash-like,4096,4096,0,2,1132848,1133200,2264776,8192,2096697,2.239959,1.643084,0.594166,203,2,baseline
9,raw-byte,hash-like,4096,4096,0,-1,1125848,1126200,2251296,8192,2096697,1.423375,0.811084,0.609791,204,2,baseline
9,raw-byte,hash-like,4096,4096,0,0,1125848,1126200,2251296,8192,2096697,1.592334,0.793917,0.793083,204,2,baseline
9,raw-byte,hash-like,4096,4096,0,1,1125848,1126200,2251296,8192,2096697,1.484042,0.870458,0.611209,204,2,baseline
9,raw-byte,hash-like,4096,4096,0,2,1125848,1126200,2251296,8192,2096697,1.488667,0.903416,0.582834,204,2,baseline
9,raw-byte,hash-like,4096,4096,0,-1,1125848,1126200,2251296,8192,2096697,1.5055,0.7725,0.729917,205,2,candidate
9,raw-byte,hash-like,4096,4096,0,0,1125848,1126200,2251296,8192,2096697,1.364,0.739584,0.619416,205,2,candidate
9,raw-byte,hash-like,4096,4096,0,1,1125848,1126200,2251296,8192,2096697,1.424292,0.78425,0.637375,205,2,candidate
9,raw-byte,hash-like,4096,4096,0,2,1125848,1126200,2251296,8192,2096697,1.42525,0.794417,0.628584,205,2,candidate
9,typed-bit,hash-like,4096,4096,0,-1,1130408,1130760,2259808,8192,2096697,3.400125,2.726,0.670583,206,2,candidate
9,typed-bit,hash-like,4096,4096,0,0,1130408,1130760,2259808,8192,2096697,3.328792,2.659625,0.661083,206,2,candidate
9,typed-bit,hash-like,4096,4096,0,1,1130408,1130760,2259808,8192,2096697,3.398791,2.765333,0.629625,206,2,candidate
9,typed-bit,hash-like,4096,4096,0,2,1130408,1130760,2259808,8192,2096697,3.515291,2.811792,0.698916,206,2,candidate
9,typed-bit,hash-like,4096,4096,0,-1,1130408,1130760,2259808,8192,2096697,3.197333,2.613125,0.581208,207,2,baseline
9,typed-bit,hash-like,4096,4096,0,0,1130408,1130760,2259808,8192,2096697,3.328709,2.647625,0.676375,207,2,baseline
9,typed-bit,hash-like,4096,4096,0,1,1130408,1130760,2259808,8192,2096697,3.316833,2.6125,0.700792,207,2,baseline
9,typed-bit,hash-like,4096,4096,0,2,1130408,1130760,2259808,8192,2096697,3.292334,2.694417,0.594792,207,2,baseline
10,raw-bit,hash-like,65536,65536,0,-1,18095576,18096336,36175696,131072,33554202,37.462417,29.006042,8.450583,208,2,baseline
10,raw-bit,hash-like,65536,65536,0,0,18095576,18096336,36175696,131072,33554202,35.093542,26.371625,8.70175,208,2,baseline
10,raw-bit,hash-like,65536,65536,0,1,18095576,18096336,36175696,131072,33554202,34.314583,26.065333,8.244333,208,2,baseline
10,raw-bit,hash-like,65536,65536,0,2,18095576,18096336,36175696,131072,33554202,34.992583,26.649042,8.330167,208,2,baseline
10,raw-bit,hash-like,65536,65536,0,-1,18095576,18096336,36175696,131072,33554202,36.879625,29.217042,7.657791,209,2,candidate
10,raw-bit,hash-like,65536,65536,0,0,18095576,18096336,36175696,131072,33554202,33.761667,25.478541,8.269125,209,2,candidate
10,raw-bit,hash-like,65536,65536,0,1,18095576,18096336,36175696,131072,33554202,33.823458,26.2005,7.618333,209,2,candidate
10,raw-bit,hash-like,65536,65536,0,2,18095576,18096336,36175696,131072,33554202,33.748125,26.316792,7.425583,209,2,candidate
10,raw-byte,hash-like,65536,65536,0,-1,17989720,17990600,35953440,131072,33554202,23.250542,15.3165,7.928208,210,2,candidate
10,raw-byte,hash-like,65536,65536,0,0,17989720,17990600,35953440,131072,33554202,20.413042,12.152583,8.250667,210,2,candidate
10,raw-byte,hash-like,65536,65536,0,1,17989720,17990600,35953440,131072,33554202,19.57675,11.76925,7.798708,210,2,candidate
10,raw-byte,hash-like,65536,65536,0,2,17989720,17990600,35953440,131072,33554202,20.086292,12.054208,8.027917,210,2,candidate
10,raw-byte,hash-like,65536,65536,0,-1,17989720,17990600,35953440,131072,33554202,23.772084,16.349125,7.418208,211,2,baseline
10,raw-byte,hash-like,65536,65536,0,0,17989720,17990600,35953440,131072,33554202,20.551958,12.745292,7.790292,211,2,baseline
10,raw-byte,hash-like,65536,65536,0,1,17989720,17990600,35953440,131072,33554202,20.403958,12.730667,7.667166,211,2,baseline
10,raw-byte,hash-like,65536,65536,0,2,17989720,17990600,35953440,131072,33554202,20.874625,13.206916,7.661625,211,2,baseline
10,typed-bit,hash-like,65536,65536,0,-1,18055296,18056040,36094904,131072,33554202,55.269459,44.11375,11.148917,212,2,baseline
10,typed-bit,hash-like,65536,65536,0,0,18055296,18056040,36094904,131072,33554202,50.535042,42.469625,8.04225,212,2,baseline
10,typed-bit,hash-like,65536,65536,0,1,18055296,18056040,36094904,131072,33554202,51.043125,42.438625,8.596875,212,2,baseline
10,typed-bit,hash-like,65536,65536,0,2,18055296,18056040,36094904,131072,33554202,50.956333,42.825209,8.123875,212,2,baseline
10,typed-bit,hash-like,65536,65536,0,-1,18055296,18056040,36094904,131072,33554202,54.716709,46.494291,8.215209,213,2,candidate
10,typed-bit,hash-like,65536,65536,0,0,18055296,18056040,36094904,131072,33554202,52.11725,44.011583,8.091791,213,2,candidate
10,typed-bit,hash-like,65536,65536,0,1,18055296,18056040,36094904,131072,33554202,53.25525,45.025959,8.221875,213,2,candidate
10,typed-bit,hash-like,65536,65536,0,2,18055296,18056040,36094904,131072,33554202,53.570625,45.518291,8.045417,213,2,candidate
10,typed-byte,hash-like,65536,65536,0,-1,18055392,18056272,36084776,131072,33554202,22.507083,15.120208,7.379959,214,2,candidate
10,typed-byte,hash-like,65536,65536,0,0,18055392,18056272,36084776,131072,33554202,21.320959,12.902,8.401,214,2,candidate
10,typed-byte,hash-like,65536,65536,0,1,18055392,18056272,36084776,131072,33554202,19.978042,12.104542,7.865625,214,2,candidate
10,typed-byte,hash-like,65536,65536,0,2,18055392,18056272,36084776,131072,33554202,20.934416,12.937959,7.983875,214,2,candidate
10,typed-byte,hash-like,65536,65536,0,-1,18286976,18287864,36547840,131072,33554202,24.641917,16.889083,7.747917,215,2,baseline
10,typed-byte,hash-like,65536,65536,0,0,18286976,18287864,36547840,131072,33554202,21.93125,13.349625,8.568708,215,2,baseline
10,typed-byte,hash-like,65536,65536,0,1,18286976,18287864,36547840,131072,33554202,43.558292,12.908167,30.644583,215,2,baseline
10,typed-byte,hash-like,65536,65536,0,2,18286976,18287864,36547840,131072,33554202,21.958291,13.394417,8.5595,215,2,baseline
11,raw-byte,hash-like,131072,131072,0,-1,35952880,35953144,71855496,262144,67107712,49.846125,32.938833,16.899542,216,2,baseline
11,raw-byte,hash-like,131072,131072,0,0,35952880,35953144,71855496,262144,67107712,43.429583,25.536667,17.878,216,2,baseline
11,raw-byte,hash-like,131072,131072,0,1,35952880,35953144,71855496,262144,67107712,73.896959,28.076166,45.815208,216,2,baseline
11,raw-byte,hash-like,131072,131072,0,2,35952880,35953144,71855496,262144,67107712,48.233958,28.5375,19.690916,216,2,baseline
11,raw-byte,hash-like,131072,131072,0,-1,35952880,35953144,71855496,262144,67107712,46.622875,30.448583,16.167666,217,2,candidate
